id,learningEdge,congestion,density,gpsProbeSpeed,speed
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01772526,9.07,9.07
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01772526,8.73,9.07
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01772526,8.43,9.07
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01624815,8.19,9.08
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01772526,7.99,9.07
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01772526,7.69,9.07
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01624815,7.64,9.08
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01624815,7.62,9.08
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01477105,7.62,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01477105,7.49,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01477105,7.34,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,7.33,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,7.28,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,7.2,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,7.12,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,7.38,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,7.35,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,None,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,None,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.49,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.49,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.51,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.52,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.52,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.53,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.59,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.6,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.61,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.62,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.64,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.67,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.68,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.67,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.65,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.64,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.67,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.66,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.63,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.63,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.62,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.59,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.23,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,8.9,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,8.53,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,8.49,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,8.45,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.34,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,8.36,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,8.47,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.39,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.25,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.22,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.55,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.43,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.63,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.63,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.63,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.62,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.59,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.67,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.71,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.69,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.68,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.68,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.69,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.71,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.71,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.72,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.74,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.73,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.73,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.75,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.77,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.75,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.75,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.75,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.71,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.69,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.68,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.68,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.68,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.67,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.66,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.65,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.63,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.59,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.57,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.56,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.56,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.57,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.63,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.66,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.66,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.66,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.66,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.66,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.69,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.8,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.82,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.8,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.65,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.62,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.63,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.63,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.63,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.63,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.56,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.5,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.61,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.61,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.6,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.52,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.43,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.38,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.37,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.37,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.37,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.37,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.37,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.37,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.37,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.41,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.51,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.55,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.57,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.56,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.56,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.56,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.57,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.57,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.57,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.56,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.56,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.56,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.56,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.14,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.67,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,8.52,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,8.49,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,8.49,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.57,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.6,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.52,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,8.49,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.49,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.45,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.97,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.57,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.54,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.52,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.49,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.49,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.5,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.53,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.3,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.45,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,7.9,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,7.51,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,7.52,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,7.55,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,7.26,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,7.22,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,7.2,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,6.97,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,6.88,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,6.89,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,6.89,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,6.82,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,6.48,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,6.28,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,6.3,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,5.98,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,5.39,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,5.37,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,5.37,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,5.37,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,6.13,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,7.41,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,7.81,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.01,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.34,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.81,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.46,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.38,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.91,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,8.52,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,8.16,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,7.75,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,7.33,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,6.89,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01477105,7.49,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01477105,7.83,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,7.84,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,7.89,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,8.25,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,8.67,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.67,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,8.38,9.09
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.33,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.3,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.13,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,7.94,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,7.92,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,7.9,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,7.9,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,7.9,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,7.97,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.11,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.12,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.09,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,8.29,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.21,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.1
13/12to13/13,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,9.58,9.09
